Index,Name,Node Index,Enable,Interval,Multiplier,Bit Mask,Word Swap,Byte Swap,Data Type,Tag Type,FC Read,FC Write,Address,Length,Unit
289,sensor_289,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,288,2,1
290,sensor_290,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,289,2,1
291,sensor_291,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,290,2,1
292,sensor_292,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,291,2,1
293,sensor_293,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,292,2,1
294,sensor_294,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,293,2,1
295,sensor_295,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,294,2,1
296,sensor_296,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,295,2,1
297,sensor_297,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,296,2,1
298,sensor_298,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,297,2,1
299,sensor_299,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,298,2,1
300,sensor_300,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,299,2,1
301,sensor_301,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,300,2,1
302,sensor_302,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,301,2,1
303,sensor_303,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,302,2,1
304,sensor_304,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,303,2,1
305,sensor_305,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,304,2,1
306,sensor_306,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,305,2,1
307,sensor_307,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,306,2,1
308,sensor_308,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,307,2,1
309,sensor_309,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,308,2,1
310,sensor_310,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,309,2,1
311,sensor_311,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,310,2,1
312,sensor_312,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,311,2,1
313,sensor_313,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,312,2,1
314,sensor_314,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,313,2,1
315,sensor_315,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,314,2,1
316,sensor_316,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,315,2,1
317,sensor_317,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,316,2,1
318,sensor_318,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,317,2,1
319,sensor_319,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,318,2,1
320,sensor_320,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,319,2,1
321,sensor_321,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,320,2,1
322,sensor_322,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,321,2,1
323,sensor_323,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,322,2,1
324,sensor_324,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,323,2,1
325,sensor_325,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,324,2,1
326,sensor_326,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,325,2,1
327,sensor_327,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,326,2,1
328,sensor_328,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,327,2,1
329,sensor_329,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,328,2,1
330,sensor_330,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,329,2,1
331,sensor_331,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,330,2,1
332,sensor_332,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,331,2,1
333,sensor_333,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,332,2,1
334,sensor_334,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,333,2,1
335,sensor_335,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,334,2,1
336,sensor_336,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,335,2,1
337,sensor_337,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,336,2,1
338,sensor_338,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,337,2,1
339,sensor_339,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,338,2,1
340,sensor_340,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,339,2,1
341,sensor_341,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,340,2,1
342,sensor_342,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,341,2,1
343,sensor_343,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,342,2,1
344,sensor_344,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,343,2,1
345,sensor_345,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,344,2,1
346,sensor_346,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,345,2,1
347,sensor_347,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,346,2,1
348,sensor_348,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,347,2,1
349,sensor_349,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,348,2,1
350,sensor_350,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,349,2,1
351,sensor_351,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,350,2,1
352,sensor_352,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,351,2,1
353,sensor_353,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,352,2,1
354,sensor_354,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,353,2,1
355,sensor_355,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,354,2,1
356,sensor_356,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,355,2,1
357,sensor_357,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,356,2,1
358,sensor_358,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,357,2,1
359,sensor_359,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,358,2,1
360,sensor_360,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,359,2,1
361,sensor_361,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,360,2,1
362,sensor_362,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,361,2,1
363,sensor_363,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,362,2,1
364,sensor_364,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,363,2,1
365,sensor_365,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,364,2,1
366,sensor_366,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,365,2,1
367,sensor_367,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,366,2,1
368,sensor_368,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,367,2,1
369,sensor_369,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,368,2,1
370,sensor_370,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,369,2,1
371,sensor_371,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,370,2,1
372,sensor_372,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,371,2,1
373,sensor_373,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,372,2,1
374,sensor_374,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,373,2,1
375,sensor_375,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,374,2,1
376,sensor_376,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,375,2,1
377,sensor_377,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,376,2,1
378,sensor_378,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,377,2,1
379,sensor_379,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,378,2,1
380,sensor_380,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,379,2,1
381,sensor_381,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,380,2,1
382,sensor_382,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,381,2,1
383,sensor_383,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,382,2,1
384,sensor_384,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,383,2,1
385,sensor_385,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,384,2,1
386,sensor_386,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,385,2,1
387,sensor_387,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,386,2,1
388,sensor_388,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,387,2,1
389,sensor_389,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,388,2,1
390,sensor_390,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,389,2,1
391,sensor_391,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,390,2,1
392,sensor_392,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,391,2,1
393,sensor_393,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,392,2,1
394,sensor_394,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,393,2,1
395,sensor_395,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,394,2,1
396,sensor_396,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,395,2,1
397,sensor_397,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,396,2,1
398,sensor_398,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,397,2,1
399,sensor_399,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,398,2,1
400,sensor_400,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,399,2,1
401,sensor_401,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,400,2,1
402,sensor_402,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,401,2,1
403,sensor_403,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,402,2,1
404,sensor_404,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,403,2,1
405,sensor_405,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,404,2,1
406,sensor_406,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,405,2,1
407,sensor_407,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,406,2,1
408,sensor_408,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,407,2,1
409,sensor_409,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,408,2,1
410,sensor_410,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,409,2,1
411,sensor_411,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,410,2,1
412,sensor_412,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,411,2,1
413,sensor_413,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,412,2,1
414,sensor_414,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,413,2,1
415,sensor_415,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,414,2,1
416,sensor_416,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,415,2,1
417,sensor_417,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,416,2,1
418,sensor_418,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,417,2,1
419,sensor_419,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,418,2,1
420,sensor_420,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,419,2,1
421,sensor_421,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,420,2,1
422,sensor_422,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,421,2,1
423,sensor_423,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,422,2,1
424,sensor_424,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,423,2,1
425,sensor_425,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,424,2,1
426,sensor_426,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,425,2,1
427,sensor_427,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,426,2,1
428,sensor_428,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,427,2,1
429,sensor_429,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,428,2,1
430,sensor_430,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,429,2,1
431,sensor_431,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,430,2,1
432,sensor_432,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,431,2,1
433,sensor_433,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,432,2,1
434,sensor_434,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,433,2,1
435,sensor_435,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,434,2,1
436,sensor_436,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,435,2,1
437,sensor_437,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,436,2,1
438,sensor_438,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,437,2,1
439,sensor_439,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,438,2,1
440,sensor_440,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,439,2,1
441,sensor_441,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,440,2,1
442,sensor_442,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,441,2,1
443,sensor_443,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,442,2,1
444,sensor_444,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,443,2,1
445,sensor_445,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,444,2,1
446,sensor_446,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,445,2,1
447,sensor_447,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,446,2,1
448,sensor_448,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,447,2,1
449,sensor_449,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,448,2,1
450,sensor_450,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,449,2,1
451,sensor_451,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,450,2,1
452,sensor_452,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,451,2,1
453,sensor_453,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,452,2,1
454,sensor_454,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,453,2,1
455,sensor_455,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,454,2,1
456,sensor_456,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,455,2,1
457,sensor_457,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,456,2,1
458,sensor_458,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,457,2,1
459,sensor_459,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,458,2,1
460,sensor_460,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,459,2,1
461,sensor_461,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,460,2,1
462,sensor_462,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,461,2,1
463,sensor_463,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,462,2,1
464,sensor_464,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,463,2,1
465,sensor_465,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,464,2,1
466,sensor_466,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,465,2,1
467,sensor_467,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,466,2,1
468,sensor_468,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,467,2,1
469,sensor_469,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,468,2,1
470,sensor_470,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,469,2,1
471,sensor_471,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,470,2,1
472,sensor_472,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,471,2,1
473,sensor_473,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,472,2,1
474,sensor_474,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,473,2,1
475,sensor_475,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,474,2,1
476,sensor_476,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,475,2,1
477,sensor_477,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,476,2,1
478,sensor_478,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,477,2,1
479,sensor_479,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,478,2,1
480,sensor_480,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,479,2,1
481,sensor_481,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,480,2,1
482,sensor_482,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,481,2,1
483,sensor_483,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,482,2,1
484,sensor_484,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,483,2,1
485,sensor_485,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,484,2,1
486,sensor_486,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,485,2,1
487,sensor_487,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,486,2,1
488,sensor_488,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,487,2,1
489,sensor_489,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,488,2,1
490,sensor_490,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,489,2,1
491,sensor_491,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,490,2,1
492,sensor_492,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,491,2,1
493,sensor_493,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,492,2,1
494,sensor_494,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,493,2,1
495,sensor_495,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,494,2,1
496,sensor_496,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,495,2,1
497,sensor_497,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,496,2,1
498,sensor_498,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,497,2,1
499,sensor_499,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,498,2,1
500,sensor_500,1,TRUE,T#1s,1,0,FALSE,FALSE,1,1,3,16,499,2,1
